lcd_id,lcd_version,related_num,r_ncd_id,r_ncd_version,last_updated
39240,15,1,0,1,2025-04-29 23:04:17.620000
39242,7,1,0,1,2025-04-29 23:04:17.620000
39242,8,1,0,1,2025-04-29 23:04:17.620000
39256,7,1,0,1,2025-04-29 23:04:15.443000
39258,12,1,171,1,2025-04-29 23:04:24.053000
39260,5,1,0,1,2025-04-29 23:04:24.053000
39262,7,1,0,1,2025-04-29 23:04:17.623000
39262,8,1,0,1,2025-04-29 23:04:17.623000
39264,7,1,0,1,2025-04-29 23:04:17.627000
39264,8,1,0,1,2025-04-29 23:04:17.627000
39266,3,1,0,1,2025-04-29 23:04:24.057000
39268,7,1,256,1,2025-04-29 23:04:24.057000
39270,8,1,366,1,2025-04-29 23:04:24.057000
39270,8,2,1,1,2025-04-29 23:04:24.060000
39276,8,1,0,1,2025-04-29 23:04:19.697000
39276,9,1,0,1,2025-04-29 23:04:19.697000
39284,11,1,152,1,2025-04-29 23:04:19.700000
39284,11,2,268,1,2025-04-29 23:04:19.700000
39284,12,1,152,1,2025-04-29 23:04:19.700000
39284,12,2,268,1,2025-04-29 23:04:19.700000
39297,3,1,0,1,2025-04-29 23:04:23.530000
39297,6,1,0,1,2025-07-13 17:10:24.690000
39297,7,1,0,1,2025-07-13 17:10:24.690000
39314,7,1,158,1,2025-04-29 23:04:23.490000
39314,11,1,158,1,2025-07-13 17:03:09.093000
39314,12,1,158,1,2025-07-13 17:03:09.093000
39345,3,1,0,1,2025-04-29 23:04:15.443000
39356,5,1,0,1,2025-04-29 23:04:19.197000
39365,131,1,198,1,2025-04-29 23:04:23.443000
39365,131,2,281,1,2025-04-29 23:04:23.447000
39365,131,3,372,1,2025-04-29 23:04:23.450000
39365,149,1,281,7,2024-12-11 19:24:34.440000
39365,149,2,198,1,2024-12-11 19:24:47.607000
39365,149,3,372,2,2024-12-11 19:24:59.743000
39367,28,1,198,1,2025-04-29 23:04:16.947000
39367,28,2,281,1,2025-04-29 23:04:16.947000
39367,28,3,372,1,2025-04-29 23:04:16.950000
39367,41,1,281,7,2024-12-11 19:24:34.440000
39367,41,2,198,1,2024-12-11 19:24:47.607000
39367,41,3,372,2,2024-12-11 19:24:59.743000
39373,3,1,0,1,2025-04-29 23:04:17.627000
39373,5,1,0,1,2025-04-29 23:04:17.627000
39373,6,1,0,1,2025-04-29 23:04:17.627000
39375,3,1,0,1,2025-04-29 23:04:17.630000
39375,4,1,0,1,2025-04-29 23:04:17.630000
39383,11,1,0,1,2025-04-29 23:04:19.703000
39383,12,1,0,1,2025-04-29 23:04:19.703000
39383,13,1,0,1,2025-04-29 23:04:19.703000
39385,6,1,0,1,2025-04-29 23:04:24.060000
39387,8,1,0,1,2025-04-29 23:04:24.063000
39389,4,1,0,1,2025-04-29 23:04:19.703000
39389,5,1,0,1,2025-04-29 23:04:19.703000
39389,6,1,0,1,2025-04-29 23:04:19.703000
39391,6,1,0,1,2025-04-29 23:04:24.063000
39391,9,1,0,1,2025-04-29 23:04:24.063000
39396,3,1,366,1,2025-04-29 23:04:17.630000
39396,3,2,1,1,2025-04-29 23:04:17.633000
39396,6,1,366,1,2025-04-29 23:04:17.630000
39396,6,2,1,1,2025-04-29 23:04:17.633000
39396,7,1,366,1,2025-04-29 23:04:17.630000
39396,7,2,1,1,2025-04-29 23:04:17.633000
39398,3,1,366,1,2025-04-29 23:04:17.633000
39398,3,2,1,1,2025-04-29 23:04:17.637000
39398,5,1,366,1,2025-04-29 23:04:17.633000
39398,5,2,1,1,2025-04-29 23:04:17.637000
39398,6,1,366,1,2025-04-29 23:04:17.633000
39398,6,2,1,1,2025-04-29 23:04:17.637000
39400,8,1,0,1,2025-04-29 23:04:24.067000
39402,14,1,0,1,2025-04-29 23:04:24.067000
39420,4,1,177,1,2025-04-29 23:04:24.067000
39424,6,1,0,1,2025-04-29 23:04:15.447000
39427,5,1,0,1,2025-04-29 23:04:19.707000
39427,6,1,0,1,2025-04-29 23:04:19.707000
39427,7,1,0,1,2025-04-29 23:04:19.707000
39434,6,1,366,1,2025-04-29 23:04:19.710000
39434,6,2,1,1,2025-04-29 23:04:19.710000
39434,7,1,366,1,2025-04-29 23:04:19.710000
39434,7,2,1,1,2025-04-29 23:04:19.710000
39434,8,1,366,1,2025-04-29 23:04:19.710000
39434,8,2,1,1,2025-04-29 23:04:19.710000
39455,6,1,0,1,2025-04-29 23:04:23.603000
39455,7,1,0,1,2025-04-29 23:04:23.603000
39462,4,1,0,1,2025-04-29 23:04:17.637000
39462,8,1,0,1,2025-04-29 23:04:17.637000
39462,9,1,0,1,2025-04-29 23:04:17.637000
39464,4,1,0,1,2025-04-29 23:04:17.640000
39464,7,1,0,1,2025-04-29 23:04:17.640000
39464,8,1,0,1,2025-04-29 23:04:17.640000
39467,6,2,0,1,2025-07-02 15:23:26.230000
39467,8,2,0,1,2025-07-02 15:23:26.230000
39467,9,2,0,1,2025-07-02 15:23:26.230000
39469,6,2,0,1,2025-07-02 15:26:13.860000
39469,8,2,0,1,2025-07-02 15:26:13.860000
39469,9,2,0,1,2025-07-02 15:26:13.860000
39475,7,1,0,1,2025-04-29 23:04:19.200000
39477,7,1,366,1,2025-04-29 23:04:19.200000
39477,7,2,1,1,2025-04-29 23:04:19.200000
39479,5,1,0,1,2025-04-30 19:10:48.440000
39481,7,1,0,1,2025-04-29 23:04:19.207000
39481,8,1,0,1,2025-04-29 23:04:19.207000
39490,7,1,179,1,2025-04-29 23:04:23.567000
39492,7,1,179,1,2025-04-29 23:04:17
39506,3,1,64,1,2025-04-29 23:04:19.713000
39506,3,2,14,1,2025-04-29 23:04:19.713000
39506,3,3,129,1,2025-04-29 23:04:19.717000
39506,3,4,338,1,2025-04-29 23:04:19.717000
39506,6,1,64,1,2025-04-29 23:04:19.713000
39506,6,2,14,1,2025-04-29 23:04:19.713000
39506,6,3,129,1,2025-04-29 23:04:19.717000
39506,6,4,338,1,2025-04-29 23:04:19.717000
39513,3,1,1,1,2025-04-29 23:04:22.813000
39513,3,2,366,1,2025-04-29 23:04:22.817000
39513,4,1,1,1,2025-04-29 23:04:22.813000
39513,4,2,366,1,2025-04-29 23:04:22.817000
39521,7,1,211,1,2025-04-29 23:04:19.720000
39521,7,2,323,1,2025-04-29 23:04:19.720000
39521,7,3,356,1,2025-04-29 23:04:19.723000
39521,7,4,331,1,2025-04-29 23:04:19.723000
39521,7,5,298,1,2025-04-29 23:04:19.727000
39521,7,6,294,1,2025-04-29 23:04:19.730000
39521,7,7,331,1,2025-04-29 23:04:19.730000
39521,7,8,323,1,2025-04-29 23:04:19.733000
39521,8,1,211,1,2025-04-29 23:04:19.720000
39521,8,2,323,1,2025-04-29 23:04:19.720000
39521,8,3,356,1,2025-04-29 23:04:19.723000
39521,8,4,331,1,2025-04-29 23:04:19.723000
39521,8,5,298,1,2025-04-29 23:04:19.727000
39521,8,6,294,1,2025-04-29 23:04:19.730000
39521,8,7,331,1,2025-04-29 23:04:19.730000
39521,8,8,323,1,2025-04-29 23:04:19.733000
39529,5,1,0,1,2025-04-30 19:11:59.073000
39543,5,1,249,1,2025-04-29 23:04:24.070000
39553,21,1,0,1,2025-04-29 23:04:24.077000
39553,24,1,0,1,2025-04-29 23:04:24.077000
39573,3,1,147,1,2025-04-29 23:04:24.080000
39575,4,1,366,1,2025-04-29 23:04:19.733000
39575,4,2,217,1,2025-04-29 23:04:19.737000
39583,3,1,0,1,2025-04-29 23:04:15.447000
39585,4,1,0,1,2025-04-29 23:04:19.737000
39585,5,1,0,1,2025-04-29 23:04:19.737000
39589,3,1,0,1,2025-04-29 23:04:17.643000
39589,4,1,0,1,2025-04-29 23:04:17.643000
39591,11,1,0,1,2025-04-29 23:04:18.300000
39594,3,1,0,1,2025-04-29 23:04:17.647000
39594,5,1,0,1,2025-04-29 23:04:17.647000
39594,6,1,0,1,2025-04-29 23:04:17.647000
39611,4,1,29,1,2025-04-29 23:04:23.753000
39611,4,2,28,1,2025-04-29 23:04:23.753000
39611,5,1,29,1,2025-04-29 23:04:23.753000
39611,5,2,28,1,2025-04-29 23:04:23.753000
39614,3,1,0,1,2025-04-29 23:04:19.210000
39614,5,1,0,1,2025-04-29 23:04:19.210000
39616,4,1,0,1,2025-04-29 23:04:19.740000
39616,5,1,0,1,2025-04-29 23:04:19.740000
39624,3,1,0,1,2025-04-29 23:04:19.210000
39624,5,1,0,1,2025-04-29 23:04:19.210000
39636,4,1,0,1,2025-04-29 23:04:15.450000
39642,6,1,0,1,2025-04-29 23:04:17.647000
39642,10,1,0,1,2025-04-29 23:04:17.647000
39642,11,1,0,1,2025-04-29 23:04:17.647000
39644,6,1,0,1,2025-04-29 23:04:17.647000
39644,11,1,0,1,2025-04-29 23:04:17.647000
39644,12,1,0,1,2025-04-29 23:04:17.647000
39646,7,1,0,1,2025-04-29 23:04:15.450000
39648,4,1,0,1,2025-04-29 23:04:19.740000
39650,6,1,0,1,2025-04-29 23:04:19.743000
39650,7,1,0,1,2025-04-29 23:04:19.743000
39654,3,1,0,1,2025-04-29 23:04:15.453000
39656,9,1,373,1,2025-04-29 23:04:19.743000
39658,4,1,0,1,2025-04-29 23:04:19.747000
39658,5,1,0,1,2025-04-29 23:04:19.747000
39662,5,1,373,1,2025-04-29 23:04:23.750000
39662,6,1,373,1,2025-04-29 23:04:23.750000
39671,5,1,373,1,2025-04-29 23:04:24.080000
39678,4,1,0,1,2025-04-29 23:04:17.650000
39678,5,1,0,1,2025-04-29 23:04:17.650000
39680,4,1,0,1,2025-04-29 23:04:17.650000
39680,5,1,0,1,2025-04-29 23:04:17.650000
39682,7,1,0,1,2025-04-29 23:04:17.653000
39682,8,1,0,1,2025-04-29 23:04:17.653000
39684,6,1,0,1,2025-04-29 23:04:17.657000
39684,7,1,0,1,2025-04-29 23:04:17.657000
39686,3,1,0,1,2025-04-29 23:04:17.657000
39686,4,1,0,1,2025-04-29 23:04:17.657000
39688,3,1,0,1,2025-04-29 23:04:17.660000
39688,4,1,0,1,2025-04-29 23:04:17.660000
39709,3,1,0,1,2025-04-29 23:04:19.213000
39711,3,1,0,1,2025-04-29 23:04:19.213000
39711,5,1,0,1,2025-04-29 23:04:19.213000
39713,5,1,373,1,2025-04-29 23:04:19.217000
39713,7,1,373,1,2025-04-29 23:04:19.217000
39720,5,1,0,1,2025-04-29 23:04:19.220000
39720,7,1,0,1,2025-04-29 23:04:19.220000
39726,3,1,0,1,2025-04-29 23:04:23.270000
39726,4,1,0,1,2025-04-29 23:04:23.270000
39741,8,1,0,1,2025-04-29 23:04:19.747000
39758,13,1,0,1,2025-04-29 23:04:17.663000
39758,14,1,0,1,2025-04-29 23:04:17.663000
39762,8,1,0,1,2025-04-29 23:04:17.673000
39762,9,1,0,1,2025-04-29 23:04:17.673000
39770,13,1,0,1,2025-04-29 23:04:22.957000
39770,15,1,0,1,2025-04-29 23:04:22.957000
39773,7,1,0,1,2025-04-29 23:04:24.080000
39780,3,1,16,1,2025-04-29 23:04:24.083000
39780,5,1,16,1,2025-04-29 23:04:24.083000
39788,7,1,0,1,2025-04-29 23:04:19.220000
39788,9,1,0,1,2025-04-30 19:12:50.040000
39788,11,1,0,1,2025-04-30 19:12:50.040000
39793,46,1,0,1,2025-04-29 23:04:23.567000
39793,47,1,0,1,2025-04-29 23:04:23.573000
39797,11,1,0,1,2025-04-29 23:04:24.083000
39797,13,1,0,1,2025-04-29 23:04:24.083000
39799,15,1,0,1,2025-04-29 23:04:17.003000
39799,16,1,0,1,2025-04-29 23:04:17.003000
39802,8,1,0,1,2025-04-29 23:04:19.757000
39810,5,1,0,1,2025-04-29 23:04:17.680000
39810,8,1,0,1,2025-04-29 23:04:17.683000
39810,12,1,0,1,2025-04-29 23:04:17.683000
39810,13,1,0,1,2025-04-29 23:04:17.683000
39812,5,1,0,1,2025-04-29 23:04:17.687000
39812,8,1,0,1,2025-04-29 23:04:17.690000
39812,13,1,0,1,2025-04-29 23:04:17.690000
39812,14,1,0,1,2025-04-29 23:04:17.690000
39832,11,1,0,1,2025-04-29 23:04:22.857000
39832,13,1,0,1,2025-04-29 23:04:22.857000
39832,15,1,0,1,2025-04-29 23:04:22.857000
39835,10,1,0,1,2025-04-29 23:04:23.180000
39836,6,1,0,1,2025-12-29 15:42:01.307000
39836,8,1,0,1,2025-12-29 15:42:01.307000
39840,14,1,176,1,2025-04-29 23:04:19.760000
39849,3,1,0,1,2025-04-29 23:04:24.090000
39851,15,1,176,1,2025-04-29 23:04:24.093000
39853,3,1,16,1,2025-04-29 23:04:24.093000
39856,3,1,0,1,2025-04-29 23:04:19.053000
39857,5,1,0,1,2025-12-29 21:40:19.990000
39857,7,1,0,1,2025-12-29 21:40:19.990000
39858,4,1,0,1,2025-04-29 23:04:19.270000
39859,4,1,0,1,2025-04-29 23:04:19.273000
39863,9,1,176,1,2025-04-29 23:04:22.833000
39863,10,1,176,1,2025-04-29 23:04:22.833000
39877,4,1,366,1,2025-04-29 23:04:17.007000
39879,10,1,366,1,2025-04-29 23:04:23.577000
39881,8,1,176,1,2025-04-29 23:04:17.693000
39881,9,1,176,1,2025-04-29 23:04:17.693000
39883,8,1,176,1,2025-04-29 23:04:17.700000
39883,9,1,176,1,2025-04-29 23:04:17.700000
39905,3,1,60,1,2025-04-29 23:04:19.230000
39905,3,2,9,1,2025-04-29 23:04:19.230000
39905,3,3,239,1,2025-04-29 23:04:19.233000
39905,3,4,213,1,2025-04-29 23:04:19.233000
39905,5,1,60,1,2025-04-29 23:04:19.230000
39905,5,2,9,1,2025-04-29 23:04:19.230000
39905,5,3,239,1,2025-04-29 23:04:19.233000
39905,5,4,213,1,2025-04-29 23:04:19.233000
39907,3,1,9,1,2025-04-29 23:04:19.237000
39907,3,2,239,1,2025-04-29 23:04:19.237000
39908,2,1,0,1,2025-04-29 23:04:18.860000
39909,4,1,0,1,2025-12-18 18:35:22.830000
39909,5,1,0,1,2025-12-18 18:35:22.830000
39909,6,1,0,1,2025-12-18 18:35:22.830000
39911,7,1,0,1,2025-04-29 23:04:19.240000
39913,7,1,0,1,2025-04-29 23:04:19.247000
39919,5,1,0,1,2025-06-27 15:20:41.227000
39923,6,1,0,1,2025-06-27 16:16:26.427000
39923,9,1,0,1,2025-06-27 16:16:26.427000
39923,13,1,0,1,2025-06-27 16:16:26.427000
39923,14,1,0,1,2025-06-27 16:16:26.427000
39927,5,1,0,1,2025-06-27 16:18:25.813000
39927,7,1,0,1,2025-06-27 16:18:25.813000
39927,10,1,0,1,2025-06-27 16:18:25.813000
39927,11,1,0,1,2025-06-27 16:18:25.813000
39933,5,1,0,1,2025-04-29 23:04:15.453000
39935,8,1,0,1,2025-04-29 23:04:15.453000
39936,14,1,0,1,2025-04-29 23:04:18.090000
39938,4,1,0,1,2025-06-24 17:18:31.897000
39938,5,1,0,1,2025-06-24 17:18:31.897000
39940,7,1,0,1,2025-06-24 17:21:10.193000
39940,9,1,0,1,2025-06-24 17:21:10.193000
39940,10,1,0,1,2025-06-24 17:21:10.193000
39942,5,1,0,1,2025-04-29 23:04:24.097000
39944,6,1,0,1,2025-06-04 13:50:11.910000
39944,7,1,0,1,2025-06-04 13:50:11.910000
39946,7,1,0,1,2025-06-04 13:59:16.173000
39946,8,1,0,1,2025-06-04 13:59:16.173000
39948,6,1,0,1,2025-06-04 12:53:29.743000
39948,7,1,0,1,2025-06-04 12:53:29.743000
39950,6,1,0,1,2025-06-04 12:55:12.913000
39950,7,1,0,1,2025-06-04 12:55:12.913000
39956,5,1,0,1,2025-04-29 23:04:24.097000
39958,4,1,0,1,2025-04-29 23:04:19.763000
39960,3,1,0,1,2025-04-29 23:04:17.703000
39960,4,1,0,1,2025-04-29 23:04:17.703000
39962,3,1,0,1,2025-04-29 23:04:17.707000
39962,4,1,0,1,2025-04-29 23:04:17.707000
39987,4,1,0,1,2025-05-28 17:11:21.410000
39989,4,1,0,1,2025-05-28 18:04:21.570000
39995,5,1,333,1,2025-04-29 23:04:23.580000
39995,6,1,333,1,2025-04-29 23:04:23.580000
40000,3,1,0,1,2025-06-26 18:49:47.017000
40000,4,1,0,1,2025-06-26 18:49:47.017000
40022,3,1,0,1,2025-06-27 18:02:39.323000
40025,8,1,0,1,2025-04-29 23:04:16.457000
40037,4,1,0,1,2025-04-29 23:04:22.860000
40046,3,1,155,1,2025-06-20 12:46:48.300000
40046,3,2,266,1,2025-06-20 12:47:08.403000
40048,5,1,155,1,2025-06-20 12:46:48.300000
40048,5,2,266,1,2025-06-20 12:47:08.403000
40048,6,1,155,1,2025-06-20 12:46:48.300000
40048,6,2,266,1,2025-06-20 12:47:08.403000
40050,5,1,155,1,2025-09-02 20:43:08.787000
40050,6,1,155,1,2025-09-02 20:43:08.787000
40052,4,1,155,1,2025-09-02 20:59:14.883000
40052,5,1,155,1,2025-09-02 20:59:14.883000
40056,3,1,155,1,2025-09-03 10:56:29.950000
40056,3,2,266,1,2025-09-03 10:57:10.507000
40057,9,1,112,1,2025-04-29 23:04:16.657000
40058,7,1,112,3,2026-07-08 13:01:01.317000
40059,8,1,112,1,2025-04-29 23:04:20.310000
40060,6,1,112,3,2026-05-08 19:31:59.103000
40061,7,1,112,1,2025-04-29 23:04:20.350000
40062,6,1,112,3,2026-05-08 20:08:37.910000
40139,7,1,155,1,2025-04-29 23:04:19.227000
40140,6,1,0,1,2026-07-08 13:27:16.357000
40141,4,1,0,1,2025-04-29 23:04:16.697000
40143,8,1,0,1,2025-04-29 23:04:20.380000
40167,12,1,0,1,2025-04-29 23:04:23.720000
40168,3,1,0,1,2026-01-08 13:13:21.370000
40168,8,1,0,1,2025-10-23 15:00:57.057000
40168,9,1,0,1,2025-10-23 15:00:57.057000
40173,4,1,0,1,2025-04-29 23:04:19.293000
40174,4,1,0,1,2025-04-29 23:04:19.323000
40175,4,1,0,1,2025-04-29 23:04:20.410000
40176,4,1,0,1,2026-01-09 16:38:12.820000
40176,7,1,0,1,2026-01-09 16:38:12.820000
40178,3,1,0,1,2025-04-29 23:04:19.240000
40179,3,1,0,1,2026-01-08 13:18:40.310000
40179,5,1,0,1,2026-01-08 13:18:40.310000
40179,7,1,0,1,2026-01-08 13:18:40.310000
40183,9,1,0,1,2025-05-06 14:59:41.550000
40184,7,1,0,1,2025-04-29 23:04:19.527000
40185,7,1,0,1,2025-04-29 23:04:19.590000
40186,8,1,0,1,2025-07-01 13:52:35.423000
40187,3,1,0,1,2026-06-19 13:01:01.473000
40188,6,1,0,1,2025-05-08 21:09:11.893000
40189,4,1,0,1,2026-01-09 21:19:04.963000
40189,10,1,0,1,2026-01-09 21:19:04.963000
40192,3,1,0,1,2025-05-07 19:30:51.230000
40193,5,1,0,1,2025-10-23 15:00:57.057000
40193,9,1,0,1,2025-10-23 15:00:57.057000
40194,3,1,0,1,2025-05-08 14:49:33.133000
40195,3,1,155,1,2025-05-13 16:01:34.603000
40195,3,2,266,1,2025-05-13 16:02:05.823000
40196,4,1,0,1,2025-08-22 14:17:54.937000
40197,4,1,0,1,2026-06-19 13:13:18.453000
40198,5,1,0,1,2025-08-21 18:33:51.843000
40199,4,1,0,1,2026-06-19 12:19:17.577000
40204,9,1,0,1,2025-05-27 16:12:55.643000
40205,8,1,0,1,2026-05-14 14:29:05.857000
40208,6,1,0,1,2025-07-17 15:14:21.807000
40209,8,1,0,1,2025-08-18 13:57:13.653000
40221,4,1,0,1,2025-08-22 13:35:57.597000
40223,5,1,0,1,2025-09-18 15:24:26.603000
40224,3,1,375,1,2025-11-24 14:25:39.147000
40225,6,1,0,1,2025-08-21 18:33:09.473000
40227,5,1,201,11,2025-06-26 14:18:47.117000
40227,5,2,371,1,2025-06-26 14:19:03.527000
40228,4,1,201,11,2026-02-02 16:57:24.503000
40228,4,2,371,1,2026-02-02 16:57:40.400000
40231,6,1,0,1,2025-09-18 15:28:34.653000
40232,5,1,0,1,2026-01-08 13:12:28.997000
40237,6,1,0,1,2025-07-01 16:36:41.263000
40241,4,1,0,1,2025-08-22 13:57:45.267000
40243,17,1,179,2,2025-07-10 11:39:23.907000
40244,4,1,179,2,2026-04-08 13:20:17.860000
40245,3,1,0,1,2025-07-10 11:32:41.713000
40247,8,1,190,3,2025-07-16 16:32:22.427000
40247,8,2,223,2,2025-07-16 16:32:22.430000
40248,2,2,112,3,2025-07-14 12:04:41.850000
40249,5,1,112,3,2026-07-01 15:03:00.047000
40250,2,1,0,1,2025-07-11 14:59:03.637000
40254,6,1,179,2,2025-07-18 13:03:30.853000
40255,6,1,179,2,2026-04-08 13:20:17.860000
40256,6,1,179,2,2025-07-21 13:34:54.947000
40257,7,1,179,2,2026-04-08 13:20:17.860000
40258,4,1,0,1,2025-08-21 18:32:21.070000
40260,5,1,11,2,2025-07-25 12:40:00.980000
40260,5,2,135,1,2025-07-25 12:40:21.047000
40260,5,3,15,1,2025-07-25 12:40:31.690000
40262,8,1,11,2,2025-07-31 12:27:41.470000
40262,8,2,135,1,2025-07-31 12:28:17.190000
40262,8,3,15,1,2025-07-31 12:28:37.973000
40264,7,1,0,1,2025-09-16 18:37:03.947000
40266,5,1,11,2,2025-09-18 15:04:54.227000
40266,5,2,15,1,2025-09-18 15:05:12.693000
40266,5,3,135,1,2025-09-18 15:05:25.540000
40268,6,1,0,1,2025-09-18 15:46:43.847000
40269,12,1,190,4,2025-08-22 15:21:00.370000
40269,12,2,321,1,2025-08-22 15:21:15.313000
40270,19,1,0,1,2025-08-22 13:21:02.010000
40271,3,1,0,1,2025-08-07 14:35:46.277000
40272,3,1,0,1,2026-06-18 15:17:39.917000
40273,5,1,0,1,2025-08-08 17:29:33.733000
40275,8,1,165,1,2025-08-08 17:04:54.203000
40275,8,2,12,4,2025-08-08 17:05:07.713000
40275,8,3,263,3,2025-08-08 17:05:25.907000
40275,8,4,164,1,2025-08-08 17:05:37.423000
40275,8,5,204,2,2025-08-08 17:05:52.620000
40276,7,2,12,4,2026-03-27 18:31:18.870000
40276,7,3,204,2,2026-03-27 18:31:18.873000
40276,7,4,165,1,2026-03-27 18:31:18.877000
40276,7,5,164,1,2026-03-27 18:31:18.880000
40276,7,6,263,3,2026-03-27 18:31:18.880000
40277,4,1,0,1,2025-08-08 17:29:55.027000
40279,6,1,0,1,2025-09-18 18:58:16.527000
40288,7,1,12,4,2025-09-03 13:17:16.757000
40288,7,2,204,2,2025-09-03 13:17:16.760000
40288,7,3,165,1,2025-09-03 13:17:16.763000
40288,7,4,164,1,2025-09-03 13:17:16.767000
40288,7,5,263,3,2025-09-03 13:17:16.770000
40289,6,1,12,4,2026-03-27 18:32:43.893000
40289,6,2,204,2,2026-03-27 18:32:43.897000
40289,6,3,165,1,2026-03-27 18:32:43.900000
40289,6,4,164,1,2026-03-27 18:32:43.900000
40289,6,5,263,3,2026-03-27 18:32:43.903000
40299,2,1,11,2,2025-09-11 19:03:41.343000
40299,2,2,15,1,2025-09-11 19:03:59.607000
40299,2,3,135,1,2025-09-11 19:04:16.587000
40301,7,1,0,1,2025-09-14 23:39:17.397000
40302,2,1,0,1,2026-05-21 19:05:32.510000
40302,3,1,0,1,2026-05-21 19:05:32.510000
40310,20,1,11,2,2026-02-13 18:40:45.803000
40310,20,2,217,6,2026-02-13 18:40:45.807000
40310,20,3,15,1,2026-02-13 18:40:45.810000
40314,11,1,11,2,2026-02-13 18:41:51.327000
40314,11,2,217,6,2026-02-13 18:41:51.330000
40314,11,3,15,1,2026-02-13 18:41:51.333000
40323,7,1,0,1,2026-01-09 13:41:13.510000
40325,4,1,155,1,2026-01-26 16:59:17.987000
40325,4,2,187,1,2026-01-26 16:59:40.360000
40325,4,3,266,1,2026-01-26 16:59:56.340000
40325,4,4,161,1,2026-01-26 17:00:16.367000
40327,4,1,155,1,2025-12-15 15:57:13.963000
40327,4,2,266,1,2025-12-15 15:57:27.963000
40327,4,3,187,1,2025-12-15 15:57:39.320000
40327,4,4,161,1,2025-12-15 15:57:48.947000
40329,5,1,0,1,2026-01-08 15:32:03.193000
40331,7,1,0,1,2026-01-16 23:45:28.870000
40333,7,1,0,1,2026-01-08 19:42:20.450000
40334,2,1,322,1,2026-05-21 19:52:56.810000
40334,3,1,322,1,2026-05-21 19:52:56.810000
40340,3,1,0,1,2026-01-22 17:30:00.240000
40342,2,1,0,1,2026-01-22 19:14:23.407000
40344,12,1,190,4,2026-01-23 21:55:00.570000
40344,12,2,219,2,2026-01-23 21:55:13.303000
40344,12,3,376,1,2026-01-23 21:55:24.123000
40345,10,1,190,4,2026-01-26 19:20:04.733000
40345,10,2,219,2,2026-01-26 19:20:16.797000
40345,10,3,376,1,2026-01-26 19:20:32.717000
40350,15,1,0,1,2026-03-27 15:27:20.680000
40351,3,1,0,1,2026-03-27 15:33:06.510000
40352,6,1,0,1,2026-03-27 13:54:45.170000
40353,6,1,0,1,2026-03-27 13:28:46.250000
40354,4,1,0,1,2026-03-27 13:44:19.023000
40355,8,1,0,1,2026-05-12 00:05:03.680000
40357,4,1,0,1,2026-03-27 12:59:29.683000
40358,4,1,0,1,2026-05-11 15:24:23.260000
40362,4,1,0,1,2026-05-14 12:28:52.203000
40366,3,1,0,1,2026-05-14 14:30:43.170000
40376,6,1,0,1,2026-04-16 11:38:02.907000
40377,27,1,0,1,2026-05-08 16:24:11.197000
40379,8,1,0,1,2026-05-08 16:28:15.940000
40381,4,1,0,1,2026-03-27 12:39:54.573000
40384,5,1,0,1,2026-05-13 15:14:30.523000
40386,6,1,0,1,2026-05-11 23:55:54.370000
40391,25,1,11,2,2026-07-02 16:06:03.457000
40391,25,2,176,2,2026-07-02 16:06:15.443000
40391,25,3,15,1,2026-07-02 16:06:39.110000
40402,7,1,0,1,2026-07-16 20:15:12.180000
40403,11,5,169,2,2026-07-15 13:18:53.097000
40403,11,6,312,1,2026-07-15 13:19:05.610000
40403,11,7,47,1,2026-07-15 13:19:26.493000
40403,11,8,190,4,2026-07-15 13:19:40.733000
40404,7,1,11,2,2026-07-02 16:07:01.803000
40404,7,2,176,2,2026-07-02 16:07:10.767000
40404,7,3,15,1,2026-07-02 16:07:36.867000
